,NAME_3,Area,Population,r_u,mean,min,max,sum
0,Boffa-Centre,656.5818520584144,32528.0,R,0.054765714895589915,-0.01690184883773327,2.59142804145813,169.4998876018508
1,Colia,1732.6049473110481,42628.0,R,0.06334428892654778,-0.011457026936113834,0.8084458112716675,518.0929391302343
2,Douprou,281.2651089020728,24193.0,R,0.054850609130834414,-0.02535148896276951,0.2709442377090454,72.95131014400977
3,Koba-Tatema,567.1193159618699,60582.0,R,0.04520917796202324,-0.023994293063879013,0.2927021086215973,120.88934187045015
4,Lisso,858.1702728919817,14018.0,R,0.06440192976737319,-0.00019158895884174854,0.710713267326355,261.9226483639068
5,Mankountan,318.18369514310245,20092.0,R,0.04209625533972602,-0.01063671987503767,0.20121026039123535,63.27067177560821
6,Tamita,323.822127635158,16343.0,R,0.05901471272813236,-0.02586406283080578,0.9495576620101929,90.2925104740425
7,Tougnifili,511.8757496960997,40465.0,R,0.04986950569268332,-0.03636035695672035,0.39681491255760193,120.03590020228876
8,Bintimodiya,338.54311678853855,30340.0,R,0.044099499607577856,-0.024299900978803635,1.511900782585144,70.55919937212457
9,Boké-Centre,235.1298606561276,73959.0,U,0.09406033220737517,-0.007725981064140797,1.498263955116272,104.1247877535643
10,Dabiss,2608.493154088463,36325.0,R,0.05319349198828801,-0.07305209338665009,5.351847171783447,657.4183674832515
11,Kamsar,508.5625449277768,134537.0,U,0.3573602593553854,-0.00875873677432537,34.35190200805664,857.664622452925
12,Kanfarandé,1498.6624816421402,35385.0,R,0.03290878965528663,-0.05820203572511673,6.0353922843933105,232.8296868111529
13,Kolaboui,376.97011010740323,69000.0,R,0.03454642325597177,-0.02482013590633869,0.4336087107658386,61.66536551190961
14,Malapouyah,584.822847592751,11488.0,R,0.04604012463637383,-0.010289759375154972,0.6316587924957275,127.16282424566452
15,Sangarédi,1273.5248185743592,93145.0,R,0.14903636948186938,-0.012448037043213844,14.044386863708496,900.0306353010092
16,Sansalé,1476.9006879890553,14224.0,R,0.04336859132219472,-0.04534192010760307,7.29041051864624,303.0163475681745
17,Tanéné,2011.2691234183087,39927.0,R,0.07266157312078331,-0.032668765634298325,7.621447563171387,691.1568835248909
18,Baguinet,452.5752286421432,16597.0,R,0.06658372363605444,0.00506006320938468,0.46837568283081055,143.02183837024495
19,Banguigny,399.089521909136,9805.0,R,0.06838940764412718,0.005414704326540232,1.8466413021087646,129.25598044740036
20,Fria-Centre,450.3218980074017,72868.0,U,0.09883070786125586,-0.00624271621927619,9.029698371887207,211.5965455309488
21,Tormélin,288.8148258870223,14972.0,R,0.061096847443038296,0.0060702417977154255,0.7578964829444885,82.54184089554474
22,Foulamory,1489.9439906165633,11661.0,R,0.11202471160798941,-0.004996896721422672,6.734307765960693,795.5995018399408
23,Gaoual-Centre,138.35370681139338,24355.0,R,0.09255808404440644,0.009397657588124275,3.0143558979034424,60.62554504908621
24,Kakony,1595.3629032846814,38991.0,R,0.06662448591146104,-0.015502492897212505,3.198967456817627,505.34672563843196
25,Koumbia,3625.798968489665,55313.0,R,0.06618081185476199,-0.030268685892224312,4.273592472076416,1139.3026760797277
26,Kounsitel,1879.5248994117874,21967.0,R,0.1222002147953131,-0.021814094856381416,7.319595813751221,1094.1807232772335
27,Malanta,409.2184287046674,16481.0,R,0.06810288799644262,-0.017500730231404305,3.8076863288879395,132.25580848909158
28,Touba,562.3960532226424,31044.0,R,0.09489352244348274,-0.011295865289866924,3.0013909339904785,253.08102435676847
29,Wendou M'Bour,1500.8161542231576,29910.0,R,0.0547341507271721,-0.031686775386333466,6.487313270568848,389.59768487601104
30,Guingan,1231.853485680384,17095.0,R,0.16801798297197518,-0.02130757085978985,11.52872371673584,985.4254701306345
31,Kamaby,1059.110625313186,19318.0,R,0.13500854708744264,-0.024362336844205856,30.545907974243164,681.388137150323
32,Koundara-Centre,80.15294516197427,32780.0,U,0.15660174800856305,0.03140052780508995,2.188760280609131,59.97846948727965
33,Sambailo,925.0282403067145,18707.0,R,0.15150226784741858,-0.003388968762010336,10.067805290222168,667.6704944035737
34,Saréboido,539.6326349007524,40146.0,R,0.1411133619112491,0.004868648946285248,5.1117024421691895,361.9557733023539
35,Termessé,614.5760590220382,18404.0,R,0.11669559979805277,-0.0036460503470152617,11.369300842285156,342.2681942076888
36,Youkounkoun,876.7178691843031,9436.0,R,0.09182993441770113,-0.005769933573901653,5.4469709396362305,383.757295931573
37,Dixinn,22.51888198099191,161423.0,U,5.786959611707264,1.5527664422988892,10.624399185180664,624.9916380643845
38,Kaloum,38.787225691320806,70875.0,U,4.6680911660835305,0.05111204832792282,33.0256462097168,868.2649568915367
39,Matam,9.879401404648137,167870.0,U,7.080402784569319,5.017641067504883,12.34658145904541,304.4573197364807
40,Matoto,190.38820602072474,783493.0,U,1.1545790903932518,0.09631000459194183,26.10929298400879,1039.1211813539267
41,Ratoma,160.70241045944525,799171.0,U,1.7126781869709333,0.07451128214597702,9.433932304382324,1291.3593529760838
42,Arfamoussaya,570.4278556083138,19778.0,R,0.17448031590066423,0.02148398756980896,6.328615188598633,473.888537986204
43,Banko,765.275763605537,28588.0,R,0.1360803716198099,0.010507875122129917,3.540933847427368,497.37375827040523
44,Bissikrima,617.8716056168306,34084.0,R,0.19721791350780069,0.005579228978604078,5.9431610107421875,579.820665712934
45,Dabola-Centre,223.25801954414194,46437.0,U,0.2931932521982229,0.05151982977986336,4.824062824249268,311.66442708671093
46,Dogomet,595.5442765672839,33580.0,R,0.1467420514450002,0.0204792283475399,4.504819869995117,416.74742610380054
