,NAME_2,Area,Population,r_u,mean,min,max,sum
0,East Moyo,3106.7225068882603,246258.0,R,0.08643084261182457,-0.06915562599897385,32.326210021972656,1251.2593084913842
1,Kole,1084.0128039253318,267197.0,R,0.03215257295457637,-0.05934390798211098,0.3548554480075836,161.69528938856456
2,Kwania,1454.467993053503,204533.0,R,0.009339913905064402,-0.11748851835727692,1.099058747291565,63.01639911746952
3,Maruzi,1830.8800868278472,207923.0,R,0.0042473657379757425,-0.10498140752315521,4.1634626388549805,36.13234033295964
4,Oyam,2209.5659417965176,437773.0,R,0.029066594287120096,-0.07206811010837555,3.384901523590088,298.33952376300067
5,Arua Municipality,10.241930369118412,89121.0,U,1.0618670827150345,0.12178047001361847,3.239849805831909,53.093354135751724
6,Ayivu,394.6089398692721,251483.0,R,0.043655513500628434,-0.06489144265651703,0.7741960287094116,80.36980035465695
7,Koboko,763.3383684220781,222689.0,R,0.008201550764932891,-0.08146951347589493,2.1818597316741943,29.148311418571495
8,Madi-Okollo,2069.492867501693,151850.0,R,0.04796767824937682,-0.0888749286532402,7.200714588165283,462.50435368049125
9,Maracha,445.1548810548858,209550.0,R,-0.011964154546860358,-0.12667979300022125,0.5510504245758057,-24.813656530188382
10,Terego,1133.8171816028116,231458.0,R,0.028798892979572315,-0.16076473891735077,4.2766242027282715,152.37494275491713
11,Vurra,777.1043565859147,152278.0,R,0.05173487874625777,-0.04678083583712578,2.9383952617645264,187.5389354551844
12,Bukooli,1635.1348385268952,656105.0,R,0.011677491320032953,-0.09648668766021729,6.003292083740234,88.03660706172843
13,Bwamba,849.794389840028,250443.0,R,0.022994294713534605,-1.5,5.646782875061035,91.37932719158653
14,Ntoroko,1202.5660860069333,69290.0,R,0.01823217746570939,-0.07276260852813721,3.6193461418151855,102.28251558262969
15,Buhweju,557.5796301440881,124271.0,R,0.04199138593764968,-0.03603319078683853,5.181662559509277,109.51353452539036
16,Bunyaruguru,1559.354526194439,143761.0,R,0.05591836271966717,-0.057477157562971115,21.96086883544922,406.9738438737377
17,Igara,945.0165821604729,256859.0,R,0.07405698802744462,-0.05288563296198845,3.2482309341430664,326.8134881651131
18,Ruhinda,545.3531894082397,204072.0,R,0.05448434029089746,-0.05233432725071907,1.7225096225738525,139.2619737835339
19,Sheema,700.9950717021261,233378.0,R,0.0646013326078938,-0.05185091122984886,3.745199680328369,211.4401616256364
20,Samia-Bugwe,746.5440009274234,361997.0,R,0.022305498862116777,-0.08208809047937393,3.8991308212280273,76.88705457771653
21,Aswa,1830.167087613974,130638.0,R,0.09182357852310584,-0.04312477633357048,33.7481803894043,781.4186532316307
22,Gulu,55.578385352686524,179898.0,U,0.47644781249370355,0.02512478455901146,3.991459608078003,123.39998343586922
23,Kilak,3650.934492760336,231259.0,R,0.07537793733724026,-0.08400773257017136,29.620695114135742,1280.068131861014
24,Nwoya,4804.251380348392,156607.0,R,0.03960149733761006,-0.10107430070638657,10.881258964538574,885.7666909503241
25,Omoro,1595.2403358355166,183183.0,R,0.06319631107414193,-0.04967170208692551,5.801090240478516,468.0318798150952
26,Bugahya,1528.0397732230722,341157.0,R,0.06043561845925538,-0.0670986995100975,15.963393211364746,429.9389897191428
27,Buhaguzi,2127.227793023069,304497.0,R,0.01779604990253356,-0.08069656789302826,6.145046710968018,176.6435913325481
28,Bugweri,383.90241487063815,187128.0,R,0.02137700821484756,-0.07614850997924805,0.9990829229354858,38.00832060599896
29,Busiki,824.9378468256834,284862.0,R,0.013644313775680475,-0.07570767402648926,2.5989954471588135,51.998479799118286
30,Kigulu,647.8094830645044,377300.0,R,0.050340269759693204,-0.06968861073255539,3.4799885749816895,150.71876766052145
31,Luuka,657.6766756307956,242589.0,R,0.016084224636921978,-0.060081787407398224,0.6704503893852234,48.87995867160589
32,Butembe,263.9898248283968,200930.0,R,0.31873434449088694,-0.03747706860303879,11.964187622070312,390.4495720013365
33,Jinja,35.68633261595188,93652.0,U,2.439639658018758,0.20641964673995972,8.864180564880371,385.46306596696377
34,Kagoma,404.29955996958313,219569.0,R,0.06597746586725252,-0.03571992740035057,2.157362937927246,124.03763583043474
35,Kabale,33.95012079860856,52168.0,U,0.6729830502514627,0.04280392825603485,4.836487293243408,105.65833888947964
36,Ndorwa,565.2551798107861,199096.0,R,0.04069819119435197,-0.04837388917803764,1.0501514673233032,107.5246211354779
37,Rubanda,721.9356786752572,230640.0,R,0.031403918304410854,-0.045467689633369446,0.816433846950531,106.05103211399546
38,Rukiga,434.2892971308201,112623.0,R,0.027696909603041525,-0.03400426730513573,0.6815729737281799,56.363211042189505
39,Bunyangabu,499.1221659255275,190806.0,R,0.03599025974982955,-0.06902282685041428,0.5922393202781677,83.82131495735302
40,Burahya,1297.108795891345,278561.0,R,0.04125279946782568,-0.07333160191774368,5.833223819732666,250.28073437129842
41,Fort Portal,38.90653711309414,60836.0,U,0.9636398254376318,0.06009345129132271,8.167757034301758,173.45516857877374
42,Kaberamaido,897.6109735187181,117779.0,R,0.011117803285654414,-0.07310516387224197,2.4796369075775146,46.25006166832236
43,Kalaki,745.1557508914377,123781.0,R,0.022741312861030052,-0.06057979539036751,5.221292972564697,78.50301199627575
44,Bujumba,323.15386012479377,28636.0,R,0.02426583691582709,-0.06657074391841888,1.5153682231903076,36.5443503952356
45,Kyamuswa,177.29970479346989,21797.0,R,0.018090588315406685,-0.13826826214790344,0.11543804407119751,14.816191830318076
46,Kampala,183.11231617008892,1682520.0,U,9.299686912534662,0.3489490747451782,47.813961029052734,7923.333249479532
