,NAME_3,Area,Population,r_u,mean,min,max,sum
0,Kalban-Coro,245.78280406226557,2361019.0,U,8.923065210914327,0.38858357071876526,47.92132568359375,10493.52468803525
1,Ansongo,7362.246828019571,93310.0,R,0.034737501210873135,-0.06995135545730591,0.540626585483551,1237.940330651886
2,Ouatagouna,4901.8942614130365,42154.0,R,0.03893542399602614,-0.10664215683937073,0.547307014465332,921.6014859859388
3,Talataye,5354.820359742141,1539.0,R,0.03470785054876624,-0.029838327318429947,9.232717514038086,901.5711258547518
4,Tessit,6581.472078288853,44307.0,R,0.04346437519990206,-0.023963265120983124,2.3932926654815674,1384.166492616081
5,Almoustarat,12061.75884340818,20996.0,R,0.07104375152929972,-0.016816232353448868,0.13924859464168549,4197.5490153571445
6,Bamba,4813.01192928433,32708.0,R,0.07133918498886925,-0.05071283131837845,0.2580038607120514,1683.8187832922808
7,Bourem,6320.333903626914,46911.0,U,0.06675158388701335,-0.05640348047018051,0.12026646733283997,2060.1541335048933
8,Temera,17775.911398517248,30224.0,R,0.07680411698186813,-0.04374917224049568,0.13100646436214447,6701.389619018941
9,Djebock,16023.42272847794,41412.0,R,0.050753107482981535,-0.027736948803067207,0.12035533785820007,3963.462422668477
10,Gao,3658.9348791111415,154646.0,U,0.05281464485525002,-0.06568470597267151,0.8345356583595276,939.1500148160558
11,Gao-Central,6.191763508349355,54755.0,U,0.5100826477011045,0.22597698867321014,0.8994347453117371,15.302479431033134
12,Haoussa-Foulane,2264.1954116605634,23462.0,R,0.04374669821345749,-0.030470067635178566,0.11028704792261124,480.51373317661705
13,In-Tillit,7935.61627600067,16059.0,R,0.04365637646837288,-0.020198417827486992,0.19772544503211975,1683.1715947381163
14,Anderamboukane,13304.620302481171,23877.0,R,0.04738519240487376,-0.03045346587896347,0.12257497012615204,3033.0313954511594
15,Inekar,22284.90310051761,5309.0,R,0.0671733860201321,-0.02349903993308544,0.7168106436729431,7238.872771073517
16,Menaka,21097.1934809122,37114.0,R,0.027511271051911878,-0.04433339834213257,0.21585631370544434,2803.2884751056126
17,Tidermene,25058.531786435495,10319.0,R,0.06443338516970594,-0.01896512508392334,0.13184326887130737,7848.308480596032
18,Bafoulabe,1395.647529365598,21160.0,R,0.16936951945512455,-0.06316020339727402,46.13968276977539,1119.8712626372835
19,Bamafele,1864.315293284225,17612.0,R,0.14764908338993923,-0.13640595972537994,41.08602523803711,1301.8219682490942
20,Diakon,1960.1768061979403,38534.0,R,0.1837993139287164,-0.04999538138508797,33.32682418823242,1712.825806501708
21,Diallan,924.5063685558747,16637.0,R,0.07639663903417537,-0.04660174623131752,22.709095001220703,336.52719494554253
22,Kontela,1063.6561609478172,24298.0,R,0.2221532505043011,-0.07938387989997864,26.615253448486328,1121.6517617962163
23,Koundian,2681.612123911032,29420.0,R,0.13186611072116505,-0.09802553057670593,16.339073181152344,1669.8205600621131
24,Mahina,4379.332915290312,46881.0,R,0.1744893112635914,-0.08034340292215347,58.662628173828125,3610.8818072887607
25,Oualia,3480.318030400161,20935.0,R,0.3066394285466732,-0.10981791466474533,54.038848876953125,5060.470489305748
26,Oussoubidiagna,2376.451114245891,45822.0,R,0.15743855879623816,-0.08491303771734238,48.10625457763672,1774.6474347511967
27,Bema,1917.229740824658,51450.0,R,0.05038477034187047,-0.010701188817620277,0.11148178577423096,462.3810374273453
28,Diangounte-Camara,2026.0855002996836,77986.0,R,0.04341925295308779,-0.05025282874703407,3.813096523284912,419.99443381521814
29,Diéma,2941.3470906469884,51900.0,R,0.05311852479284045,-0.023927269503474236,4.099991321563721,747.3776438352652
30,Dioumara,3539.8493707044304,28724.0,R,0.04027796272184762,-0.04254528880119324,5.995476245880127,683.3559155388666
31,Lakamane,2311.119598437532,38992.0,R,0.06644710617456678,-0.03784838318824768,7.841702938079834,733.1109224239954
32,Ambidedi,2894.741663448278,75958.0,R,0.058486232951659604,-0.04299427941441536,8.828734397888184,800.3840979434617
33,Aourou,2726.077037186338,58935.0,R,0.04756237180186834,-0.022610127925872803,0.17380228638648987,615.6473406033838
34,Diadioumbera,925.6707850374087,27082.0,R,0.065196053579342,-0.034226905554533005,3.797067165374756,286.21067521331133
35,Diamou,2428.43370062723,14281.0,R,0.1414505992968995,-0.07424785196781158,23.86771583557129,1626.1160895171565
36,Kayes,2325.459176359521,255786.0,U,0.10722965924861898,-0.029475471004843712,8.873401641845703,1181.0274669642895
37,Koussane,3175.996329828855,25732.0,R,0.0522284964737144,-0.03045574575662613,1.2154865264892578,788.3369257742452
38,Lontou,603.8685052045696,21028.0,R,0.11361404206016341,-0.05730527639389038,12.179617881774902,324.02724795558606
39,Sadiola,5103.159249256567,54883.0,R,0.12824400695846203,-0.07287732511758804,24.10741424560547,3088.2439315667243
40,Same,767.0220724734452,22421.0,R,0.0682200370669698,-0.02585349977016449,4.388246536254883,247.1611942936316
41,Segala,2059.742558934198,68407.0,R,0.06069047576567495,-0.033885374665260315,3.037726879119873,593.4921625125353
42,Dialafara,2488.4800947548515,19034.0,R,0.13973932411061527,-0.09287628531455994,25.61896324157715,1637.7448785764109
43,Dombia,1388.303499880331,21949.0,R,0.16856125153494628,-0.12329941242933273,55.27085494995117,1104.076197553898
44,Falea,1934.2961533159496,24212.0,R,0.05533631699740922,-0.28020161390304565,17.256542205810547,502.2877493854835
45,Faraba,5409.6493304449095,33618.0,R,0.09456444298751428,-0.30487555265426636,47.98204040527344,2409.8802650938137
46,Kassama,1056.0493985583626,19802.0,R,0.16318041787477405,-0.13670644164085388,21.826541900634766,813.2912026878739
47,Kéniéba,3015.6423865554534,108004.0,R,0.21398593878777222,-0.22662056982517242,58.813697814941406,3035.604527643337
48,Djidian,3107.892095477812,49200.0,R,0.12085833752214711,-0.15255554020404816,23.28837013244629,1786.04451190229
49,Kita,1777.9140764056606,123152.0,R,0.10496269733579977,-0.08924460411071777,17.569215774536133,885.1504266327995
50,Kokofata,2824.4957554529037,51556.0,R,0.031402562127377166,-0.20748624205589294,5.619118690490723,419.6010351460137
51,Sagabari,5861.861877653228,57597.0,R,0.11717099744557559,-0.2208525538444519,146.92984008789062,3247.1598522092363
52,Sebekoro,10644.842233154497,92392.0,R,0.14740994836773477,-0.17897017300128937,140.91494750976562,7474.274022037624
53,Sefeto,6076.101244132633,71683.0,R,0.08701544823535463,-0.12442851811647415,20.71757698059082,2516.5737784146913
54,Sirakoro,2808.666791010399,30615.0,R,0.06649614920455331,-0.11233339458703995,16.730775833129883,887.1251265379458
55,Toukoto,2926.8008503848696,31601.0,R,0.12775337408576593,-0.13672034442424774,19.175148010253906,1772.4503120659165
56,Gavinane,1506.8299947545304,43359.0,R,0.0569379525695472,-0.005635076202452183,0.13845226168632507,409.38387897504435
57,Gogui,514.0425975106933,14042.0,R,0.05486259029609671,0.01097017340362072,0.09998375922441483,136.6078498372808
58,Korera-Kore,2057.419894800944,21084.0,R,0.043135822925037176,-0.02339896187186241,0.33886995911598206,425.70743644719187
59,Nioro,1467.7061704735409,87851.0,R,0.06031146366127267,-0.023879636079072952,4.075456142425537,424.4117697843758
60,Sandare,2485.0409918793953,30829.0,R,0.20700613972649326,-0.020768078044056892,70.26448822021484,2457.7838969726545
61,Simbi,1431.2691169640912,26763.0,R,0.04728525701160048,-0.03669378161430359,0.3234046399593353,323.2420169313009
62,Trongoumbe,1235.328803292165,37406.0,R,0.0550381900791605,-0.004498258698731661,0.6502686142921448,326.1563144091051
63,Kirane,1341.5844560985072,54209.0,R,0.055867069255382255,-0.002769429236650467,0.37615734338760376,358.3313822040218
64,Marena,671.4221972510411,13619.0,R,0.06088759376169695,-0.018793929368257523,4.392589092254639,194.17053650605158
65,Tambacara,956.8101196880824,46857.0,R,0.06635900946401074,-0.0005713790305890143,0.14219050109386444,302.928878203209
66,Yelimane-Central,2749.5930154623206,89663.0,R,0.0780182075122923,-0.018883323296904564,21.341495513916016,1022.1945548260537
67,Abeibara,8528.998253166637,4745.0,R,0.07030003166241226,0.013216827996075153,0.1286649852991104,2954.4291306445375
68,Bouressa,8069.882878275967,4050.0,R,0.07141711758788366,0.011220322921872139,0.12464675307273865,2849.47157463897
69,Tinzawatene,8283.57528028266,3092.0,R,0.07782618405417537,0.01807134971022606,3.606429100036621,3168.615257581696
70,Anefif,3641.9485805697345,2989.0,R,0.06987176746118931,0.011805091984570026,0.12109606713056564,1247.4206644846126
71,Essouk,3861.9933082468274,3347.0,R,0.07804008662941753,0.015559203922748566,0.13267840445041656,1483.1518463920802
72,Kidal,9660.863003859567,39666.0,U,0.06945060665268618,0.0034646629355847836,1.28718101978302,3285.9165525585413
73,Adjelhoc,13778.082272351548,10478.0,R,0.07565368375637313,0.005213282071053982,0.14268217980861664,5137.187741792761
74,Tessalit,32764.55865367937,5583.0,R,0.07301637519192004,0.009128015488386154,0.14130458235740662,11919.26610270422
75,Timtaghene,29252.492654275913,3673.0,R,0.07865011716395766,0.013121400959789753,0.13763122260570526,11417.79480892606
76,Abiyou,4653.808702424084,9488.0,R,0.07115394508066852,0.024660415947437286,0.1159501001238823,1619.5349439810961
77,Tinessako,11912.54243561377,2338.0,R,0.08159349746035173,0.021282849833369255,0.13057252764701843,4749.8022676594555
78,Tinesserine,11411.710390314636,2209.0,R,0.07802422679617313,0.012521857395768166,0.12778201699256897,4337.756888733245
79,Banamba-Central,830.4179013077379,43229.0,R,0.03518719970287146,-0.06904774159193039,3.976243257522583,139.97468041802267
80,Boron,2020.833829047728,44231.0,R,0.02903521783693555,-0.04028032347559929,1.2252871990203857,281.2931904042316
81,Madina-Sako,1105.772728673514,30666.0,R,0.026502686684189865,-0.05951400101184845,2.957268714904785,140.30522330610114
82,Sebete,2288.107455742529,20807.0,R,0.04051309736398362,-0.04989693686366081,15.137972831726074,444.99586144599607
83,Toubakoura,591.1570723734927,47548.0,R,0.03132025666732348,-0.08392910659313202,3.5682058334350586,88.38576431518686
84,Toukouroba,1441.5576440749674,27104.0,R,0.06083836801742272,-0.03413437306880951,22.58154296875,420.33228463237356
85,Banco,1450.8520796259033,63301.0,R,0.013026297837676242,-0.09871766716241837,6.97631311416626,90.06382324969354
86,Beleko,1338.7774821621233,72956.0,R,0.031058601734922062,-0.11672893911600113,8.104766845703125,198.58869949309167
87,Dioïla,3322.0076284478187,148335.0,R,0.018835662045846472,-0.11074625700712204,7.714081287384033,298.6017504128041
88,Fana,3746.6323156993053,180448.0,R,0.04660757333254196,-0.06470547616481781,20.012319564819336,834.0425247858384
89,Massigui,1501.3246887843043,70708.0,R,0.006555687252757138,-0.14670388400554657,4.838420867919922,46.8797195444663
90,Mena,929.6645248964115,38356.0,R,-0.01118824389147741,-0.17646893858909607,4.438072681427002,-49.66461463426822
91,Kangaba,2871.743598917066,69736.0,R,0.06254675054790079,-0.06024869903922081,15.007598876953125,850.8234477030944
92,Narena,2044.2877202913357,41423.0,R,0.1380658272949748,-0.050302904099226,41.92116165161133,1337.9959323156008
93,Baguineda,2493.931851955365,108476.0,R,0.09374288871672158,-0.07213983684778214,11.792875289916992,1112.5406032900516
94,Kalban-Coro,1454.1288441524423,807300.0,R,0.49333434294096584,-0.051769740879535675,35.64295959472656,3411.9003157797197
95,Kati,1933.43621482726,215996.0,R,0.2726309504310091,-0.08316384255886078,54.89201736450195,2511.2036844200247
96,Kourouba,1214.086043520249,40992.0,R,0.03910836818272673,-0.05578438565135002,3.6968743801116943,225.38152583705414
97,Neguela,3570.9103584383965,63633.0,R,0.12240024729592379,-0.10215908288955688,37.689395904541016,2082.0282065036636
98,Ouelessebougou,1685.9532857313618,70923.0,R,0.04705923223219632,-0.046706996858119965,4.383042335510254,377.2268055732857
99,Sanakoroba,1670.9133601295016,85701.0,R,0.061506688742643624,-0.05039616674184799,3.9637744426727295,488.73214874904625
100,Siby,2986.8819302164275,70906.0,R,0.11390482659307097,-0.12348278611898422,24.445781707763672,1616.6512038354563
101,Djidieni,5959.497660789887,55164.0,R,0.07633440694224594,-0.08687630295753479,47.806556701660156,2176.370276330374
102,Kolokani,3679.3451166744267,108029.0,R,0.05048143145971985,-0.12904424965381622,21.816707611083984,886.8073064528986
103,Massantola,1077.1081060579686,39232.0,R,0.06232772620673421,-0.0625968724489212,14.054842948913574,320.800806786061
104,Nonssonbougou,1165.772184846074,50662.0,R,0.18952766541786573,-0.0692816972732544,86.76370239257812,1054.342402719587
105,Kenekou,632.2161296064722,26041.0,R,0.022092126120480615,-0.059855297207832336,2.8275532722473145,66.74031300997194
106,Koula (Koul),902.566112985197,32810.0,R,0.015323033968994973,-0.1145268902182579,2.360370635986328,66.07292247430632
107,Koulakoulikoro,1218.1960855943387,77054.0,R,0.17018509919037392,-0.0856059193611145,25.361234664916992,988.7754262960725
108,Niamina,1285.0842689808567,41732.0,R,0.019184837370134655,-0.06386896967887878,2.2511117458343506,118.29370722425028
109,Sirakorola,1012.9294843505577,39725.0,R,0.08731588681080454,-0.08057267218828201,22.79344367980957,423.48205103240207
110,Tienfala,323.7318418052828,5138.0,R,0.1252231950874434,-0.09891510754823685,11.30808162689209,192.84372043466283
111,Tougouni,585.22504553412,12616.0,R,0.03505240913292681,-0.05963677540421486,11.426106452941895,98.00653593566335
112,Balle,5398.366477488447,67924.0,R,0.04410590198810259,-0.01395823061466217,0.6008000373840332,1145.7831218469291
113,Dilly,5382.715673072341,43551.0,R,0.09358809878156445,-0.021141288802027702,45.840187072753906,2423.1830536522666
114,Falou,3115.546090202818,34167.0,R,0.03240717987915533,-0.03184802457690239,1.992202639579773,484.90863253180123
115,Guire,7181.628617943522,27778.0,R,0.061912043271645546,-0.06650738418102264,18.41119384765625,2144.3236187134435
116,Mourdiah,4662.353793364533,27231.0,R,0.19215154630296238,-0.03812408819794655,187.99600219726562,4306.116152649387
117,Nara,5276.68825215427,77538.0,R,0.0443750916871804,-0.02654789574444294,7.466979026794434,1129.4348336221155
118,Bandiagara,975.4816649847995,68281.0,R,0.059626433047269875,-0.018694689497351646,7.592835903167725,281.13863181787747
119,Dourou,296.1582848072196,24819.0,R,0.03747939880897445,-0.020798619836568832,0.10602070391178131,53.48310210040654
120,Goundaka,1374.6132582971993,50633.0,R,0.03642070037160261,-0.01250888779759407,0.07854870706796646,242.16123677078576
121,Kani-Gogouna,384.89590500000565,34994.0,R,0.03328209530667206,-0.013307326473295689,0.11392492055892944,61.67172260326333
122,Kendie,1830.804457942374,42846.0,R,0.03549888375115043,-0.01937263086438179,0.10218076407909393,314.91059775645545
123,Ningari,787.0767032605199,54597.0,R,0.03397846737395571,-0.010548442602157593,0.07910039275884628,129.1861329557796
124,Ouo,1786.4233037643828,62013.0,R,0.039589612350513365,-0.007829727604985237,0.2460532784461975,340.4310766020644
125,Sangha,304.4837407826668,15341.0,R,0.03392074790658091,-0.026085922494530678,0.08971426635980606,49.89742017058052
126,Bankass,369.4184134368357,35702.0,R,0.04951888642220744,0.002737797098234296,0.19575144350528717,88.58928780932911
127,Baye,1393.096513270587,45491.0,R,0.03691369317759266,-0.07638665288686752,4.652707576751709,247.72779491482436
128,Diallassagou,1270.9958982714495,91581.0,R,0.04071347745034346,-0.02567782625555992,0.3946731984615326,249.57361677060544
129,Kani-Bonzon,477.01000522925364,33583.0,R,0.04390836701838179,-0.021881725639104843,0.19252608716487885,100.85751904122299
130,Ouenkoro,807.4097071397454,25054.0,R,0.037008270371315544,-0.06852961331605911,2.8784589767456055,143.555080770333
131,Segue,1134.541121065507,24154.0,R,0.032243131623983734,-0.01785103790462017,0.09236963093280792,176.402173114815
132,Sokoura,861.9116778897595,43974.0,R,0.02643083316334423,-0.04334598779678345,0.6558484435081482,109.87297346002197
133,Djenné,780.2792255995286,68161.0,U,0.035749007313619,-0.09716552495956421,6.172090530395508,134.7022595577164
134,Konio,393.72377583928807,19048.0,R,0.020431546605590083,-0.05501437932252884,0.355508416891098,38.697349270987615
135,Kouakourou,1327.0080261393632,37685.0,R,0.005332962718718981,-0.1022121012210846,0.8081716895103455,34.141627325238915
136,Mougna,1035.6914478755418,55549.0,R,0.019981063282211158,-0.05128534510731697,0.147624671459198,99.52567620869377
137,Sofara,757.3258297056415,54335.0,R,0.024633151116521954,-0.06001519039273262,0.08584132790565491,89.96026787753817
138,Taga,162.60701272102355,16731.0,R,0.01840397666568652,-0.032470591366291046,0.07792040705680847,14.53914156589235
139,Boni,4147.146020317212,39046.0,R,0.13961888938049372,-0.012030333280563354,75.2701416015625,2805.6415821010214
140,Bore,2771.2564694586645,34475.0,R,0.043690682592267244,-0.08481420576572418,0.15221752226352692,586.8095578967414
141,Douentza,5523.986248557654,104019.0,R,0.14085670785754917,-0.04353722184896469,142.66958618164062,3770.029785807303
142,Hombori,2530.975550744612,31779.0,R,0.03761813431166358,-0.018258847296237946,0.0945812538266182,461.0102359894372
143,Mondoro,6310.743159688888,74368.0,R,0.09339797412901331,-0.01461708266288042,39.3585090637207,2851.4401501587763
144,NGouma,3528.024629875399,35840.0,R,0.06336757805811655,-0.14713717997074127,120.48970794677734,1088.2747855700936
145,Diankabou,1468.0362661980946,48084.0,R,0.06024838979247923,-0.014597996138036251,4.169530391693115,427.70331913681
146,Dinangourou,2818.4739357577337,62552.0,R,0.07575941922379702,-0.016988780349493027,27.022253036499023,1031.7675304088916
147,Dioungani,1922.9554047934537,29634.0,R,0.06909268989744757,0.004372688941657543,10.62736988067627,641.8019964573905
148,Koporokeniena,798.742329120346,53615.0,R,0.053894774434570136,-0.020160069689154625,0.12367049604654312,207.44098679866045
149,Koro-Central,2368.1149658050444,112262.0,R,0.05386755393253617,-0.008445455692708492,7.948236465454102,615.1135983556305
150,Madougou,878.891176818919,45545.0,R,0.05038322842706397,-0.0038207329344004393,0.10497263818979263,213.97757112974068
151,Toroli,726.82499778397,47796.0,R,0.04523333050486852,-0.003176207887008786,0.1034022718667984,157.909556792496
152,Dialloube,1490.3708320691946,46328.0,R,0.01735589203552389,-0.05731650069355965,0.0916280746459961,125.3789640646246
153,Fatoma,780.9152463963387,34203.0,R,0.030684452116044463,-0.05022259056568146,0.12995930016040802,115.74175338171972
154,Konna,937.5190147411212,49243.0,R,0.01948089843930117,-0.091236412525177,0.18930840492248535,88.3069126253522
155,Korientze,948.6629051186867,39457.0,R,0.026478855870360658,-0.08521469682455063,0.4699022173881531,121.77625814778867
156,Mopti,740.0852679662534,187439.0,U,0.17404021865348046,-0.04600822553038597,9.724531173706055,622.3678219048461
157,Ouromodi,762.4613334073881,18791.0,R,0.018119040051280073,-0.06957603245973587,0.3910059332847595,66.60559122850555
158,Sendegue,332.5487274944007,12229.0,R,0.014415776552725038,-0.06635814160108566,0.07897873222827911,23.38238956852001
159,Soufouroulaye,556.6020792964691,26168.0,R,0.035774138452472654,-0.041209448128938675,0.2049112468957901,96.1608841602465
160,Soye,915.2673020887001,21736.0,R,0.16692878571622982,-0.0515177883207798,109.93453979492188,738.3260192228845
161,Diafarabe,709.6449669286403,15914.0,R,0.02029248705373833,-0.09211235493421555,0.1715099960565567,69.4003057237851
162,Diondori,509.4301080327947,19256.0,R,0.01794754363708958,-0.041899360716342926,0.07929162681102753,44.16890489087746
163,Dioura,5076.13874456529,37093.0,R,0.04030281821104052,-0.019724184647202492,2.5976433753967285,988.9908560807235
164,Sossobe,1082.6566021969836,13468.0,R,0.007298455502560553,-0.0681605264544487,0.16634196043014526,38.17822073389425
165,Ténenkou,1987.646576173392,61213.0,R,0.027849731928466258,-0.08777507394552231,20.674407958984375,266.88398107049215
166,Toguerecoumbe,2555.6754129243586,31605.0,R,0.022608218575404872,-0.08661091327667236,4.267372131347656,279.64105555918286
167,Ambiri,850.7697695959231,27419.0,R,0.01218581804409482,-0.10039176046848297,0.3976527154445648,50.266499431891134
168,Dogo,578.8436405448226,9213.0,R,0.005885622870545481,-0.10097979009151459,0.8031671047210693,16.50328652900953
169,Gathi-Loumo,3620.384964597471,13625.0,R,0.04245633850198735,-0.08144798129796982,0.09315629303455353,745.023828032874
170,Guidiosarre,910.7601421284261,16986.0,R,-0.004403696079217621,-0.1460481584072113,0.9133426547050476,-19.407088621112052
171,Sah,837.8404005326736,18407.0,R,0.03397503365957642,-0.06349191069602966,0.08248811215162277,138.21043692715688
172,Youvarou,891.3746143641805,25995.0,R,0.010826167849022496,-0.09909821301698685,0.14182202517986298,46.758218939928156
173,Barouéli,1164.9641595136945,64660.0,R,0.013931441791530571,-0.07707612216472626,2.915393114089966,77.6538565459914
174,Konobougou,739.8132321975577,43595.0,R,0.017306327956747358,-0.054630450904369354,1.5035017728805542,61.09133768731817
175,Sanando,1922.65487292767,75814.0,R,0.005180861086567537,-0.10042303800582886,7.930612087249756,47.715730607287014
176,Tamani,922.2143570151493,60476.0,R,0.01456015691470699,-0.06939888745546341,0.09160986542701721,64.38501387683431
177,Bla,1530.5825490708905,125539.0,R,0.011537434519430397,-0.06323502212762833,0.15763336420059204,84.69630680713854
178,Diaramana,684.2224889369741,45491.0,R,0.010507782314036769,-0.07309699058532715,0.07554704695940018,34.47603377235464
179,Falo,1683.1188603697929,51537.0,R,0.003246068338759208,-0.09088726341724396,1.7268154621124268,26.130850127011627
180,Touna,1010.7682402470349,51982.0,R,0.007098709361273172,-0.08288457989692688,0.10149700194597244,34.35065459920088
181,Yangasso,1223.4185905630557,61654.0,R,0.018237088700284614,-0.08293168991804123,0.12726512551307678,107.10642193677154
182,Kolongotomo,890.4277499257412,78073.0,R,0.029991558135773824,-0.05446946620941162,0.15529701113700867,128.75375907687703
183,Macina,1114.6449490029413,41374.0,R,0.03539037073289501,-0.08404774218797684,2.662707567214966,189.90472935271464
184,Monimpe,2128.0264521760255,39920.0,R,0.03481975932113316,-0.019212689250707626,0.35623791813850403,356.6239749670458
185,Sarro,956.2986554806552,58118.0,R,0.030061271937518574,-0.03409678861498833,0.09248369932174683,138.31191218452295
186,Saye,1322.5506554213791,52930.0,R,0.031958315297806045,-0.028439251706004143,0.22237126529216766,203.63838507762011
187,Nampala,5116.26315926678,14651.0,R,0.1085284201141305,-0.015330101363360882,32.51921081542969,2685.7528125643876
188,Niono,2788.0178965346186,290827.0,R,0.04712292795319929,-0.048247285187244415,7.328868389129639,633.2379058350921
189,Pogo,531.5003705732883,22897.0,R,0.028116593769216994,-0.02188500389456749,0.08997438102960587,72.00659664296472
190,Sokolo,7550.866376637875,118185.0,R,0.06147601480214525,-0.04792317748069763,43.80913543701172,2241.4154996862158
191,Dieli,831.930722213622,47991.0,R,0.007672368327340304,-0.07563910633325577,0.3015345335006714,30.56671541612377
192,Kassorola,838.7938577646796,41268.0,R,-0.0024965723921728245,-0.07196194678544998,0.07958316057920456,-10.05120045088779
193,Kimparana,697.8185607326031,48797.0,R,0.050821225220295425,-0.07202019542455673,5.524215221405029,169.7428922357867
194,San,1097.7485342618847,118843.0,U,0.0746450686441366,-0.06984615325927734,7.919450283050537,394.34989764697366
195,Sourountouna,603.4409867640991,23310.0,R,0.015477197252282263,-0.05403289571404457,0.11292514204978943,44.791008848104866
196,Sy,1378.101500220156,45761.0,R,0.0319934706350318,-0.04920866712927818,0.10952956974506378,211.82876907454556
197,Tene,673.7734642481514,40288.0,R,0.025124884468867858,-0.04218209534883499,0.22319993376731873,81.27900125678752
198,Cinzana,1080.6568019552433,38575.0,R,0.01398358812771731,-0.06289585679769516,0.7409393191337585,72.68669108787458
199,Dioro,1386.0978063016853,96392.0,R,0.03164464538914272,-0.03712394833564758,0.2176058441400528,210.6584043555231
200,Doura,5918.75000540944,37936.0,R,0.032693731359324164,-0.04145185649394989,14.552077293395996,929.4173950828674
201,Farako,2063.677381043454,52781.0,R,0.04966652271265177,-0.060824718326330185,8.94567584991455,491.3012426735513
202,Katiena,2160.1524941866787,74978.0,R,0.03129913983059966,-0.053580913692712784,0.16692598164081573,324.2590886450125
203,Markala,822.3094509539353,109320.0,R,0.08062751989245379,-0.027539465576410294,7.156557559967041,318.80121365476225
204,Sansading,588.6674371611391,51057.0,R,0.0719321670283062,-0.056263938546180725,23.217912673950195,203.85576135821975
205,Ségou,1474.1058223696111,315436.0,R,0.12477121161050074,-0.06202838197350502,10.609681129455566,881.2590676049667
206,Fangasso,989.3755596002779,32258.0,R,0.02485143819263399,-0.03317014500498772,0.10484939813613892,118.54136017886412
207,Koula,964.4092481097504,29655.0,R,0.03606768277840001,-0.03174968808889389,3.145491123199463,166.95730358121364
208,Mafoune,769.9624458850426,27045.0,R,0.0570525598357288,-0.044132210314273834,4.352707862854004,211.66499699055385
209,Mandiakuy,1807.974986536271,78659.0,R,0.06469196747049817,-0.06317874044179916,75.86441040039062,561.0734338716306
210,Timissa,1222.3052807542342,32908.0,R,0.032057942606402386,-0.011255951598286629,0.11138036847114563,188.43658664043323
211,Tominiam,958.8003680145889,44576.0,R,0.023526105784050653,-0.04486057162284851,2.590001344680786,108.33771713555325
212,Bougouni,2953.654855067513,129944.0,R,0.057196088491429244,-0.11222287267446518,10.854263305664062,801.0312193224665
213,Dogosikasso,2835.4943034654198,58400.0,R,0.026903866807222163,-0.08571138232946396,3.1194021701812744,363.01387482984865
214,Faragouaran,1512.126210223473,35617.0,R,0.060395343529067176,-0.12813881039619446,19.212148666381836,434.06133394340577
215,Garalo,2767.492347292943,67507.0,R,0.021402187920845576,-0.19097483158111572,33.668922424316406,281.1391405282275
216,Keleya,1515.9881057482037,37790.0,R,0.045794175647949714,-0.08562576025724411,4.001321315765381,329.35171126005434
217,Koumantou,1254.597615973393,60195.0,R,0.014824249809523158,-0.12306085228919983,6.850766658782959,88.39700161418659
218,Manakoro,3283.2720731826603,49911.0,R,0.009378698892433139,-0.2012343406677246,16.38202476501465,145.8387677773353
219,Sanso,2016.7118733064094,65778.0,R,0.05289649190921974,-0.10943923145532608,23.585346221923828,507.7534258366003
220,Zantiebougou,1686.6805311139997,40493.0,R,0.01018432138424198,-0.1303100734949112,4.019153118133545,81.59678293054674
221,Fourou,1502.7510727110837,60906.0,R,0.02024997771714416,-0.13626757264137268,16.044452667236328,144.3620911455207
222,Kadiolo,1402.0137147485716,123763.0,R,0.014265147601380855,-0.1391509771347046,3.0217840671539307,95.09147391080478
223,Loulouni,1431.5853982994163,65809.0,R,0.03277405691741039,-0.09753717482089996,12.44120979309082,223.19132760756474
224,Misseni,859.8492110652217,92829.0,R,0.01588229476346282,-0.10127414762973785,1.6083431243896484,64.78388034016484
225,Fakola,2139.7113973250343,63143.0,R,0.01587195724950312,-0.213723286986351,6.338271141052246,161.16385391145468
226,Kadiana,1784.4499649262852,44767.0,R,-0.0050090455581977365,-0.1508261114358902,1.700433611869812,-42.391552559027446
227,Kebila,943.7453501175344,39485.0,R,0.013427036132645502,-0.1443450003862381,1.4162049293518066,60.193402982649786
