,NAME_2,Area,Population,r_u,mean,min,max,sum
0,Chibombo,13488.670155113057,731779.0,R,0.16862690367060157,-0.06409170478582382,38.71451187133789,10623.66355815157
1,Kabwe,1600.41117393509,235165.0,U,0.6352141604858741,-0.03193444758653641,45.9169807434082,4772.363987730372
2,Kapiri Mposhi,17981.19193542016,300856.0,R,0.0366791253539536,-0.10173283517360687,30.686092376708984,3076.2048851853806
3,Mkushi,18067.135480394503,195818.0,R,0.03301002329855247,-0.06642904132604599,17.905433654785156,2803.079138419881
4,Mumbwa,22432.02506118574,268318.0,R,0.0820335820489836,-0.08393233269453049,51.12905502319336,8520.746133845878
5,Serenje,23977.426944191917,195400.0,R,0.025956113310178462,-0.10728365182876587,15.2757568359375,2926.0845656830384
6,Chililabombwe,876.8996888398892,101312.0,R,0.5096216174152246,-0.042472902685403824,30.01743507385254,2059.3809559749225
7,Chingola,1720.1343918679577,267315.0,U,0.5052832215637449,-0.0746769979596138,47.60563659667969,4012.4540624376987
8,Kalulushi,1415.9105460674366,77131.0,R,0.3605422215200816,-0.05050899088382721,61.599796295166016,2359.388297627414
9,Kitwe,1114.0320685458307,699542.0,U,1.8127629780707184,-0.021731197834014893,52.20534896850586,9397.363278318604
10,Luanshya,703.4237461010822,154877.0,U,0.6172097844391428,0.004984176717698574,18.840137481689453,2018.893204900436
11,Lufwanyama,10615.301490529737,70362.0,R,0.03171831339877159,-0.08173011243343353,66.02651977539062,1554.609694613992
12,Masaiti,3033.0009568247397,104868.0,R,0.11064892598823772,-0.06268613785505295,32.24458312988281,1566.235547363505
13,MPongwe,11027.073005492108,149143.0,R,0.03261951960354105,-0.06988339871168137,11.91122055053711,1669.5322523484379
14,Mufulira,1096.6720039848253,176538.0,U,0.4536587757714841,-0.027612565085291862,34.085575103759766,2305.4938984706823
15,Ndola,939.5823110752452,556611.0,U,2.0251147604428894,0.017207957804203033,163.72763061523438,8845.70127361454
16,Chadiza,2621.878502847129,115088.0,R,0.006993182130337756,-0.0999821200966835,7.365365982055664,87.37281753643992
17,Chipata,5724.631219302998,522847.0,R,0.12085665059895685,-0.12030112743377686,32.530120849609375,3290.4431692071994
18,Katete,3860.6549232400394,390160.0,R,0.04674053692846494,-0.060628995299339294,17.846521377563477,858.7638849866864
19,Lundazi,14019.74151875441,404667.0,R,0.03169553096246179,-0.172378271818161,29.988887786865234,2107.3090715702347
20,Mambwe,6209.147580702342,93711.0,R,0.04968521741268715,-0.09893929213285446,38.416046142578125,1462.385004107621
21,Nyimba,7633.633653303018,307114.0,R,0.04349232895396064,-0.06816086918115616,13.291315078735352,1573.682938541158
22,Petauke,11191.556292951838,93633.0,R,0.07519848838074385,-0.07173723727464676,18.932296752929688,3986.3470675516123
23,Chiengi,3166.0082080756183,139529.0,R,0.09314471581500637,-0.11221607774496078,42.6661262512207,1356.0939175506778
24,Kawambwa,9372.631879883242,151374.0,R,0.10680145110982692,-0.1143839955329895,21.96685218811035,4623.7552228977365
25,Mansa,9471.396819425476,428041.0,R,0.12018918073883925,-0.13977384567260742,42.70906066894531,5272.098413109184
26,Milenge,7216.097522883964,28603.0,R,0.050936310802489906,-0.11851618438959122,53.034263610839844,1708.9132274235365
27,Mwense,6990.25420200278,151678.0,R,0.1374453221131864,-0.12239418923854828,69.2724838256836,4438.384341679016
28,Nchelenge,4443.713776987842,185121.0,R,0.06445705085354156,-0.08264640718698502,14.300409317016602,1316.6641777852933
29,Samfya,9974.496252410856,173801.0,R,0.03628822492634992,-0.1239936500787735,17.8270206451416,1685.805777178512
30,Chongwe,11121.885940494964,94753.0,R,0.08670048603192318,-0.06659253686666489,31.810016632080078,4551.948917648031
31,Kafue,6354.795622339616,486845.0,R,0.4214671948416903,-0.05116061121225357,36.48066329956055,12606.5052649098
32,Luangwa,4718.685162832789,29208.0,R,0.03475744743073039,-0.06637219339609146,9.314289093017578,777.5936139203004
33,Lusaka,480.37433390925423,1917705.0,U,13.759085920013366,0.4474566578865051,64.9503173828125,31054.256921470165
34,Chama,18683.035434804082,121019.0,R,0.04697942436456754,-0.132421612739563,31.130754470825195,4139.732916156962
35,Chinsali,15663.658989210631,162649.0,R,0.024107736380497714,-0.1197301372885704,13.827531814575195,1772.9552566309435
36,Isoka,8187.348520110077,177463.0,R,0.018455037094530488,-0.0674976035952568,47.31989669799805,711.8292357731355
37,Mpika,40061.05656992002,269974.0,R,0.07354083786421683,-0.10287021100521088,93.08309936523438,13859.874008079627
38,Nakonde,4615.612178307474,158004.0,U,0.042385987547073414,-0.07188167423009872,22.66098976135254,917.2327705186688
39,Chavuma,5545.247807516944,37970.0,R,-0.017247853473854997,-0.11983225494623184,21.00809097290039,-423.7970077060911
40,Kabompo,14618.682648753553,108140.0,R,-0.0024310535881496395,-0.10408014804124832,19.54153823852539,-160.1748277624153
41,Kasempa,21641.86739618059,84275.0,R,0.012574597382334355,-0.09059727936983109,46.43611526489258,1250.4808366862399
42,Mufumbwe,21608.70134809702,68802.0,R,0.010967536995715678,-0.1481742560863495,22.820384979248047,1080.6423877248615
43,Mwinilunga,22062.378812154788,169566.0,R,0.010150638753503253,-0.16179560124874115,18.815486907958984,1007.694511615282
44,Solwezi,31481.755305037008,334309.0,R,0.06779622263939027,-0.1381290704011917,134.4273223876953,9742.181600835102
45,Zambezi,14455.741245720852,113853.0,R,-0.01052832773069906,-0.13909359276294708,9.032933235168457,-679.6983099662007
46,Chilubi,5361.677710245549,129625.0,R,0.06912568719433025,-0.10183709859848022,67.91075897216797,1730.0776990996976
47,Kaputa,13818.0258090203,151230.0,R,0.0946715813834846,-0.12463124096393585,122.82893371582031,6047.147260870079
48,Kasama,11125.384366476828,312897.0,U,0.07796728460237946,-0.10525428503751755,35.89430618286133,4047.5936128479275
49,Luwingu,9086.913673480367,160319.0,R,0.06207270179384181,-0.11199973523616791,54.74938201904297,2619.7783792090936
50,Mbala,7565.4415046084205,83188.0,R,0.019609306378512145,-0.08548978716135025,7.96514368057251,692.5026547571564
51,Mporokoso,12803.950197400965,132050.0,R,0.037071401371103416,-0.12498139590024948,25.897930145263672,2204.3767397299225
52,Mpulungu,10888.17686986283,284679.0,R,0.07013933854787427,-0.11402596533298492,19.707645416259766,3548.2789977984116
53,Mungwi,10095.697914770897,158508.0,R,0.014399880445537399,-0.10159799456596375,52.9670524597168,680.149553084068
54,Choma,7296.87442090654,320525.0,R,0.07167298313589106,-0.05592238903045654,27.739051818847656,2452.8645018596
55,Gwembe,4775.485757523205,80340.0,R,0.04396920245443674,-0.0579926036298275,10.087078094482422,990.2304084763697
56,Itezhi-Tezhi,5483.8051214001125,96302.0,R,0.02622808170440393,-0.07559478282928467,11.272481918334961,669.838978648772
57,Kalomo,12611.339565065375,285975.0,R,0.04702526568425198,-0.0734705701470375,23.05668830871582,2779.052126142239
58,Kazungula,21016.784436358077,169537.0,R,0.02945679676051669,-0.08753979951143265,19.10736083984375,2881.611143097545
59,Livingstone,1470.2715694521692,178971.0,U,0.5299539869620982,-0.054592330008745193,40.69745635986328,3645.023522325311
60,Mazabuka,5518.19806071611,259370.0,U,0.15584613985361814,-0.05404391139745712,56.76560592651367,4036.259176068856
61,Monze,4540.775805873354,224676.0,R,0.047742687933604235,-0.06317947059869766,21.024738311767578,1016.6805395461022
62,Namwala,16154.3961592383,95248.0,R,0.07578894019192035,-0.0892244279384613,133.62269592285156,5679.16844434136
63,Siavonga,5265.854696126115,110734.0,R,0.09956215529227605,-0.06324887275695801,31.452774047851562,2476.2103642741977
64,Sinazongwe,5597.607177046835,122340.0,R,0.0713927424095762,-0.05955829843878746,31.353803634643555,1884.411435900764
65,Kalabo,19558.216299326497,144703.0,R,-0.009582150776192483,-0.11700307577848434,36.1229133605957,-838.6681645354709
66,Kaoma,23788.303757473936,210454.0,R,-0.000495570183831724,-0.11247164011001587,17.216062545776367,-53.81000170081626
