,NAME_3,Area,Population,r_u,mean,min,max,sum
0,Matatiele,4369.947167768051,202486.0,R,0.162924608798135,-0.003339715301990509,31.478435516357422,3832.1497235409333
1,Mbizana,2418.864857283554,293596.0,R,0.3619017419428703,0.020857568830251694,27.098011016845703,4748.874657774344
2,Ntabankulu,1389.242514492494,118124.0,R,0.16153914509575804,0.015483948402106762,5.691778182983398,1218.0051540220156
3,Umzimvubu,2586.5023546023936,189527.0,R,0.26267285627572834,0.0020670497324317694,44.26762771606445,3675.055932153715
4,Amahlathi,4853.957606944839,115747.0,R,0.12929253018578585,-0.0004722287121694535,17.739551544189453,3443.3186639078485
5,Great Kei,1744.9350670609165,35927.0,R,0.11959700330011469,0.01795266941189766,7.247714042663574,1150.5231717471033
6,Mbhashe,3184.377812543415,251591.0,U,0.16792726735440902,0.029550688341259956,31.492033004760742,2931.002524403855
7,Mnquma,3285.5182156515402,236545.0,R,0.2343833470167194,0.013497348874807358,27.716686248779297,4226.166130058467
8,Ngqushwa,2254.7003399295318,67000.0,R,0.11607151662717913,0.02042449824512005,7.4632978439331055,1447.8760984074324
9,Nkonkobe,3656.677758780796,125203.0,R,0.1594336122354306,0.005848428700119257,30.74625015258789,3205.412773993332
10,Nxuba,2758.993926425016,23609.0,R,0.06697754804172232,-0.005456558428704739,12.378159523010254,1012.097728458466
11,Buffalo City,2547.50445357346,766368.0,U,1.7510617381150675,0.03856243938207626,56.83787155151367,24639.189717017114
12,Baviaans,11882.688101313785,18591.0,R,0.04590829072080585,-0.010971319861710072,23.694072723388672,2986.1506782255374
13,Blue Crane Route,11207.808379693728,35942.0,R,0.056800639466041414,-0.009576858021318913,10.612363815307617,3485.7416427520293
14,Camdeboo,12636.512935996654,53241.0,R,0.07191370270535535,-0.01093775313347578,37.12418746948242,4931.194508208922
15,Ikwezi,4631.7193678506965,10485.0,R,0.058592542098093524,-0.006888512056320906,15.454680442810059,1486.668570654927
16,Kou-Kamma,3663.2994673251637,42562.0,U,0.10141608749273011,-0.006055069155991077,13.430485725402832,2049.3148799655974
17,Kouga,2712.234884227952,110247.0,R,0.3756990683912387,0.013476287014782429,32.49675369262695,5643.375706304796
18,Makana,4416.623819839364,81842.0,R,0.17032553082499247,0.004871767945587635,36.63768768310547,4148.959605365992
19,Ndlambe,1855.2135164421754,62666.0,R,0.23337707214234754,0.025571031495928764,21.951082229614258,2402.616957705468
20,Sundays River Valley,6067.026509378885,59950.0,U,0.20989750256301126,0.0030858484096825123,72.8135757446289,7031.356438358314
21,Emalahleni,3473.170538485433,119472.0,U,0.10165579814494485,-0.0017816981999203563,9.804471969604492,1917.8382878025295
22,Engcobo,2497.2047534848,156249.0,R,0.20193910010678684,0.020045069977641106,46.721092224121094,2747.5833960529417
23,Inkwanca,3618.4649227712935,22440.0,U,0.06298942048976387,-0.011600606143474579,11.925695419311523,1235.09655696329
24,Intsika Yethu,2728.4071047668444,127433.0,R,0.17913927518876868,0.0025505414232611656,20.99538803100586,2668.637782487087
25,Inxuba Yethemba,11816.139410153008,67103.0,U,0.056271472695308106,-0.0154295414686203,15.802520751953125,3602.3871390082345
26,Lukanji,3843.790266631832,191172.0,R,0.25738195100768707,-0.009872203692793846,30.008190155029297,5402.189769700344
27,Sakhisizwe,2369.0988768349257,66966.0,R,0.16414159729029912,0.014987836591899395,15.046185493469238,2112.66649872344
28,Tsolwana,6151.441988976472,32796.0,R,0.04233212071871508,-0.0131323067471385,8.210920333862305,1414.0198283672398
29,Elundini,5089.484046571426,136342.0,R,0.14559566921692166,0.0016111275181174278,15.58015251159668,4008.976751887938
30,Gariep,9009.907241143375,34257.0,U,0.0421114243075589,-0.012110949493944645,11.760430335998535,2040.9722904901498
31,Maletswai,4394.496728159126,46124.0,R,0.09129063145789071,-0.00342162954621017,25.49598503112793,2163.496674920552
32,Senqu,7378.681807029965,128980.0,R,0.05965367498885084,-0.006290706805884838,15.70108699798584,2374.6934939561743
33,Nelson Mandela Bay,1980.6478004472733,1201232.0,U,5.157094538530493,0.05558076128363609,314.2260437011719,56609.42674944922
34,King Sabata Dalindyebo,3041.3847159840952,458867.0,R,0.4253072603731633,0.027322687208652496,58.77724838256836,7060.525829454884
35,Mhlontlo,2837.419161962058,182602.0,R,0.23609055542938756,0.013973611406981945,24.304306030273438,3638.3915497222915
36,Ngquza Hill,2467.372434753863,284217.0,R,0.3009814713735336,0.019586041569709778,19.664962768554688,4034.054660819471
37,Nyandeni,2486.008707455004,291043.0,R,0.2737007984381604,0.013219901360571384,60.14389419555664,3711.109126023017
38,Port St Johns,1293.3873553680496,157146.0,R,0.2690762604769452,0.028820734471082687,10.139307975769043,1897.2567126229405
39,Mafube,3989.947902355544,57298.0,R,0.17101532205966094,0.017245842143893242,30.684825897216797,3565.6694649439305
40,Metsimaholo,1727.428044750373,163086.0,U,1.5756314067057287,0.04878172278404236,172.26914978027344,14161.77508347109
41,Moqhaka,7989.490972301389,155632.0,U,0.2704796612994645,0.004264452029019594,68.10223388671875,11284.952428736258
42,Ngwathe,7102.702293805057,119886.0,U,0.19854770172135836,0.0017773454310372472,35.52263641357422,7353.412680952228
43,Masilonyana,6862.240521698059,62149.0,U,0.1014923037974848,-0.010400119237601757,32.16967010498047,3665.293059342366
44,Matjhabeng,5201.774074275019,400832.0,U,0.6708706656211685,0.00608347961679101,70.61856842041016,18273.175190189388
45,Nala,4171.769627296473,74406.0,U,0.22087156871386007,0.004995324648916721,25.52035903930664,4799.539188152179
