,NAME_2,Area,Population,r_u,mean,min,max,sum
0,Klay,1845.673438561561,161267.0,R,0.09829428231477594,-0.04155660793185234,0.794946551322937,854.0790190330881
1,Mecca,262.8824498776919,6375.0,R,0.102799675785636,-0.01674790121614933,0.26732492446899414,127.47159797418863
2,Fuamah,1055.8236495736896,43715.0,R,0.10775524165177863,-0.08311815559864044,0.40808895230293274,536.5133481842058
3,Jorquelleh,1297.6404541166603,94620.0,R,0.09707931833322765,-0.06474944204092026,0.5504012703895569,593.9312695626868
4,Kokoyah,922.2977438445123,28463.0,R,0.10270109385356146,-0.0660034641623497,0.4854874312877655,446.3389538875781
5,Panta-Kpa,985.1646439055644,47438.0,U,0.1075890629895104,-0.11509294807910919,2.195261240005493,500.2891429012234
6,Salala,836.9186758567143,46116.0,R,0.09663379369979828,-0.016520783305168152,0.35353565216064453,382.283287876402
7,Sanayea,1040.6899754695983,31874.0,R,0.0977171171052467,-0.07362499833106995,0.28063076734542847,479.79104498676134
8,Suakoko,1510.0626637987755,71893.0,U,0.10770217572833812,-0.05026655271649361,1.3926632404327393,765.8701716042124
9,Zota,730.6735832251353,22568.0,R,0.12175249965761896,-0.11961175501346588,0.29534676671028137,420.0461238187854
10,Belleh,2615.1598060580595,20492.0,R,0.1504096977143554,-0.0024799564853310585,0.37514278292655945,1857.2589473768603
11,Bokomu,1114.8272356794294,21104.0,R,0.1048392633897554,-0.049611885100603104,0.25015538930892944,551.1400076399441
12,Bopolu,2264.3275413035108,26209.0,R,0.11346568419600883,-0.057361457496881485,0.4303423762321472,1212.1539042659624
13,Gbarma,1033.7943686745177,12311.0,R,0.10139850398443735,-0.04908059537410736,0.27084022760391235,495.3316919639765
14,Kongba,2214.563451260615,16318.0,R,0.1338009359556499,-0.09610262513160706,0.35913264751434326,1400.4943966477877
15,Commnwealth,106.23156041732629,2833.0,R,0.07138722722325475,-0.013636776246130466,0.17387430369853973,35.69361361162737
16,Garwula,1259.1431195555126,51168.0,R,0.07036551269505642,-0.10855256766080856,0.36874499917030334,417.12675925629446
17,Golakonneh,1731.6952798395494,39247.0,R,0.09448949391067628,-0.1716771274805069,0.35646918416023254,771.4122282867611
18,Porkpa,1517.022762294387,52390.0,R,0.09061574719084865,-0.020299628376960754,0.20757152140140533,647.4495136786136
19,Tewor,333.54910006092837,19255.0,R,0.08275859771579828,0.005522037390619516,0.23074430227279663,129.4344468275085
20,District # 1,920.8048772632735,10847.0,R,0.0920935782518115,-0.025267137214541435,0.8903976678848267,398.39681951733655
21,District # 2,1658.921712670368,25159.0,R,0.08956747003413626,-0.0201889555901289,0.1959809809923172,700.059345786809
22,District # 3,2532.169279472194,136995.0,U,0.10695546257578022,-0.040951717644929886,6.95477819442749,1275.2299802910275
23,District # 4,1309.3034898758335,38383.0,R,0.07333643369511858,-0.07124920189380646,0.19690963625907898,452.26578659779625
24,Owensgrove,380.47642257058646,16772.0,R,0.11696157806179742,-0.0460699163377285,2.467725992202759,209.71210946480278
